Employee ID,Employee Name,Department,Designation,Gender,Joining Date,Exit Date,Salary,Attendance %,Location,Employment Status
EMP2050,Amit Yadav,Admin,Executive,Female,28-10-2020,01-02-2021,,71.2,Bengaluru,Exited
EMP2051,Manoj Choudhary,hr,Manager,Male,06-08-2019,18-11-2020,64170,71.5,Nagpur,Exited
EMP2052,Pooja Yadav,Marketing,Analyst,Male,27-09-2020,,53477,83.0,Pune,Active
EMP2053,Priya Joshi,HR,Associate,Female,22-04-2024,,68625,99.0,Pune,Exited
EMP2054,Ritika Kulkarni,Sales,Manager,Female,26-06-2022,,75123,94.1,Nagpur,Active
EMP2055,Akash Deshmukh,Sales,Executive,Female,09-07-2020,12-06-2021,57976,87.0,Wardha,Exited
EMP2056,Vikas Ninawe,IT,Coordinator,Female,25-11-2023,,36167,90.8,Indore,Active
EMP2057,Swati Mishra,Operations,Executive,Male,21-12-2022,15-03-2024,78461,98.7,Chennai,Exited
EMP2058,Aditya Gupta,Admin,Analyst,Female,23-05-2022,,66904,71.6,Chennai,Active
EMP2059,Arjun Patil,HR,Senior Executive,Male,10-03-2024,04-07-2024,25168,80.0,Pune,Exited
EMP2060,Manoj Yadav,Admin,Manager,Male,26-05-2024,27-10-2024,84954,91.0,Indore,Exited
EMP2061,Arjun Mehta,Operations,Senior Executive,Female,12-07-2020,,38286,91.6,Mumbai,Active
EMP2062,Kiran Reddy,Admin,Executive,Male,02-04-2021,,26800,88.1,Pune,Active
EMP2063,Amit Singh,Finance,Executive,Female,16-04-2021,,80094,81.7,Pune,Active
EMP2064,Priya Patil,Operations,Coordinator,Female,23-01-2021,,52114,95.8,Pune,Active
EMP2065,Kavya Gupta,HR,Analyst,Male,26-01-2021,,49546,84.3,Bengaluru,Active
EMP2066,Priya Singh,Admin,Manager,Male,12-07-2024,15-09-2025,68570,83.9,Chennai,Exited
EMP2067,Arjun Sharma,Sales,Executive,Female,16-02-2024,,69043,71.0,Wardha,Active
EMP2068,Vivaan Mishra,Human Resource,Senior Executive,Male,31-03-2024,,38750,80.5,Indore,Exited
EMP2069,Neha Nair,hr,Manager,Female,15-12-2020,,64119,83.8,Nagpur,Active
EMP2070,Aadhya Yadav,IT,Coordinator,Female,07-10-2019,03-03-2021,41642,73.9,Hyderabad,Exited
EMP2071,Rohan Choudhary,sales,Executive,Male,12-07-2023,,23888,77.0,Pune,Active
EMP2072,Rahul Reddy,sales,Analyst,Female,06-08-2021,,31819,92.7,Chennai,Active
EMP2073,Swati Patel,HR,Manager,Male,22-10-2021,,22904,83.2,Hyderabad,Active
EMP2074,Siddharth Sharma,Human Resource,Associate,Male,08-08-2022,,76918,99.7,Indore,Active
EMP2075,Ananya Deshmukh,Sales,Manager,Male,04-07-2024,21-03-2025,44370,83.0,Indore,Exited
EMP2076,Kiran Deshmukh,hr,Executive,Male,10-04-2019,,44678,96.8,Hyderabad,Active
EMP2077,Bhavna Pawar,Admin,Analyst,Male,22-10-2019,,83034,87.1,Wardha,Exited
EMP2078,Amit Mishra,sales,Associate,Female,18-07-2020,,75524,96.2,Pune,Active
EMP2079,Arjun Nair,Sales,Analyst,Male,18-02-2020,,83367,88.0,Hyderabad,Active
EMP2079, Aarav Joshi ,Sales,Senior Executive,Male,26-10-2021,02-02-2022,38691,86.0,Delhi,Exited
EMP2081,Deepak Nair,Admin,Coordinator,Female,10-08-2024,06-11-2024,32532,98.1,Bengaluru,Exited
EMP2082,Nikhil Sharma,HR,Executive,Male,16-10-2022,,61848,76.1,Hyderabad,Exited
EMP2083,Swati Verma,Finance,Senior Executive,Male,14-07-2024,,22634,98.5,Pune,Active
EMP2084,Ritika Mehta,Operations,Associate,Male,14-06-2020,28-10-2020,22666,89.5,Chennai,Exited
EMP2085,Rahul Yadav,Finance,Analyst,Female,29-03-2019,,21454,90.5,Mumbai,Active
EMP2086,Vikas Reddy,HR,Coordinator,Male,05-05-2023,17-08-2024,73945,73.5,Pune,Exited
EMP2087,Ritika Bhosale,sales,Associate,Male,11-12-2022,,62974,77.1,Pune,Active
EMP2088,Rohan Sharma,Finance,Manager,Male,19-08-2023,,19952,94.4,Pune,Active
EMP2089,Vivaan Gupta,Operations,Coordinator,Male,09-01-2021,,63831,99.9,Nagpur,Exited
EMP2090,Siddharth Patil,Operations,Senior Executive,Male,16-05-2020,,28011,84.8,Hyderabad,Active
EMP2091,Ritika Joshi,Operations,Coordinator,Female,24-05-2022,18-04-2023,50008,79.6,Indore,Exited
EMP2092,Amit Singh,HR,Senior Executive,Male,20-11-2022,16-09-2024,81728,76.1,Nagpur,Exited
EMP2093,Manoj Nair,Finance,Senior Executive,Male,03-06-2022,,34088,71.1,Delhi,Active
EMP2094,Sakshi Shinde,Operations,Executive,Female,12-04-2020,,83392,78.3,Chennai,Active
EMP2095,Priya Patel,HR,Associate,Female,17-02-2022,18-08-2024,68146,71.3,Delhi,Exited
EMP2096,Neha Ninawe,IT,Executive,Female,21-12-2024,,57996,98.1,Hyderabad,Active
EMP2097,Swati Kulkarni,Admin,Manager,Female,05-06-2021,,62688,96.0,Mumbai,Active
EMP2098,Kiran Singh,Marketing,Associate,Female,09-05-2023,23-01-2026,78752,74.9,Chennai,Exited
EMP2099,Isha Joshi,Human Resource,Analyst,Female,04-03-2019,08-01-2020,29211,80.1,Chennai,Exited
EMP2100,Vivaan Bhosale,Sales,Executive,Female,21-01-2023,01-05-2025,,87.1,Hyderabad,Exited
EMP2101,Manoj Kulkarni,Human Resource,Associate,Male,23-12-2023,,19162,99.0,Wardha,Exited
EMP2102,Nikhil Mehta,Finance,Senior Executive,Female,01-08-2023,,28426,98.6,Wardha,Active
EMP2103,Sai Kulkarni,Sales,Analyst,Male,29-11-2021,,40871,77.0,Mumbai,Exited
EMP2104,Sai Nair,Operations,Executive,Female,23-07-2022,,47878,99.3,Mumbai,Active
EMP2105,Akash Mishra,Marketing,Executive,Male,03-07-2019,,63839,85.2,Pune,Active
EMP2106,Amit Patel,Finance,Executive,Female,15-04-2021,11-09-2023,72521,96.3,Nagpur,Exited
EMP2107,Aarav Jain,Admin,Associate,Female,15-01-2023,20-08-2025,67114,88.7,Nagpur,Exited
EMP2108,Pooja Verma,Sales,Coordinator,Male,06-09-2020,,31924,94.2,Indore,Active
EMP2109,Sakshi Nair,Admin,Coordinator,Male,10-11-2022,,67655,89.7,Nagpur,Active
EMP2110,Neha Patel,hr,Coordinator,Female,08-07-2021,09-12-2021,24741,89.8,Indore,Exited
EMP2111,Isha Jain,Sales,Senior Executive,Male,09-03-2021,10-03-2022,49860,83.7,Pune,Exited
EMP2112,Sakshi Joshi,Operations,Executive,Female,07-08-2023,,84275,89.6,Delhi,Exited
EMP2113,Isha Pawar,Finance,Manager,Male,28-05-2020,,71427,88.2,Bengaluru,Active
EMP2114,Sneha Jain,hr,Manager,Male,30-11-2019,29-05-2020,82775,97.0,Wardha,Exited
EMP2115,Aarav Ninawe,hr,Manager,Male,11-09-2023,08-10-2025,79585,73.8,Mumbai,Exited
EMP2116,Manoj Pawar,HR,Coordinator,Female,14-11-2020,,35351,97.1,Hyderabad,Active
EMP2117,Arjun Patil,Marketing,Coordinator,Male,15-09-2021,,62124,99.8,Mumbai,Exited
EMP2118,Aditya Mishra,Operations,Associate,Male,02-08-2023,20-11-2024,55917,92.0,Indore,Exited
EMP2119,Aditya Gupta,HR,Coordinator,Female,24-02-2023,17-06-2024,41163,98.3,Pune,Exited
EMP2120,Diya Yadav,Operations,Associate,Female,29-10-2022,,84614,79.7,Hyderabad,Active
EMP2121,Bhavna Ninawe,Human Resource,Coordinator,Female,21-06-2019,,74431,87.3,Hyderabad,Active
EMP2122,Vihaan Mishra,Sales,Senior Executive,Female,09-11-2020,,55728,83.2,Nagpur,Active
EMP2123,Priya Kulkarni,Admin,Analyst,Male,10-03-2020,,54520,76.2,Indore,Active
EMP2124,Bhavna Ninawe,HR,Associate,Male,12-06-2019,,18873,81.1,Bengaluru,Active
EMP2124,Rohan Pawar,Operations,Senior Executive,Male,03-11-2024,,77486,91.5,Pune,Active
EMP2126,Isha Pawar,Operations,Senior Executive,Male,13-12-2021,,35933,99.1,Pune,Active
EMP2127,Shreya Joshi,hr,Senior Executive,Female,01-09-2022,,84461,83.6,Indore,Active
EMP2128,Akash Patel,sales,Analyst,Male,07-06-2019,,59618,98.5,Mumbai,Exited
EMP2129,Diya Gupta,Admin,Senior Executive,Female,21-03-2023,,43647,74.5,Nagpur,Active
EMP2130,Shreya Reddy,Sales,Coordinator,Male,23-06-2020,,29627,70.1,Pune,Active
EMP2131,Rahul Mehta,Admin,Associate,Female,04-05-2021,,23087,88.4,Delhi,Active
EMP2132,Nikhil Mishra,Operations,Analyst,Female,12-12-2024,,57334,90.0,Wardha,Active
EMP2133,Kiran Patil,Admin,Executive,Female,02-01-2023,,46695,82.6,Wardha,Exited
EMP2134,Sneha Joshi,IT,Senior Executive,Male,19-04-2020,,78913,80.4,Chennai,Active
EMP2135,Sakshi Gupta,Operations,Senior Executive,Male,26-06-2024,24-08-2024,56132,96.7,Chennai,Exited
EMP2136,Vivaan Mehta,sales,Associate,Female,07-12-2021,13-04-2024,75927,77.8,Mumbai,Exited
EMP2137,Aadhya Reddy,Finance,Associate,Female,23-10-2022,,58437,76.6,Nagpur,Active
EMP2138,Vikas Deshmukh,hr,Manager,Male,12-09-2022,,20610,94.1,Pune,Active
EMP2139,Bhavna Jain,sales,Senior Executive,Male,17-09-2019,,45585,99.6,Indore,Active
EMP2140, Neha Joshi ,Sales,Executive,Male,23-10-2020,30-06-2021,50598,95.4,Indore,Exited
EMP2141,Vihaan Nair,IT,Senior Executive,Female,09-06-2024,,38571,70.7,Delhi,Active
EMP2142,Vivaan Kulkarni,hr,Executive,Male,28-03-2023,,53389,72.2,Chennai,Exited
EMP2143,Aarav Sharma,Marketing,Analyst,Female,13-09-2020,,69265,93.5,Chennai,Active
EMP2144,Amit Sharma,Sales,Manager,Female,27-01-2022,,52638,81.3,Chennai,Exited
EMP2145,Aditya Joshi,IT,Analyst,Female,14-02-2022,,84400,70.5,Wardha,Exited
EMP2146,Shreya Patil,sales,Associate,Male,19-03-2020,,21262,83.4,Wardha,Exited
EMP2147,Rohan Singh,Sales,Executive,Male,23-09-2022,,28962,76.2,Wardha,Active
EMP2148,Rohan Joshi,hr,Executive,Female,01-08-2020,28-12-2021,48465,77.6,Bengaluru,Exited
EMP2149,Shreya Jain,Human Resource,Executive,Female,30-05-2019,03-03-2021,71285,90.7,Indore,Exited
EMP2150,Kiran Reddy,Marketing,Associate,Female,09-08-2024,07-05-2025,,85.4,Pune,Exited
EMP2151,Swati Singh,IT,Analyst,Male,14-11-2019,,19785,75.0,Wardha,Exited
EMP2152,Deepak Singh,HR,Analyst,Female,04-10-2023,,81857,82.0,Bengaluru,Exited
EMP2153,Vihaan Pawar,Sales,Analyst,Female,15-01-2022,01-03-2023,39750,85.7,Delhi,Exited
EMP2154,Kiran Bhosale,sales,Manager,Male,28-10-2024,30-06-2025,61276,74.9,Wardha,Exited
EMP2155,Aarav Jain,IT,Executive,Male,04-01-2021,,79668,79.4,Delhi,Active
EMP2156,Ananya Singh,Marketing,Coordinator,Male,22-02-2024,,79432,72.0,Indore,Exited
EMP2157,Ritika Joshi,sales,Senior Executive,Female,27-02-2019,,53989,87.5,Bengaluru,Active
EMP2158,Pooja Bhosale,IT,Coordinator,Male,09-11-2021,,28154,73.1,Delhi,Active
EMP2159,Aadhya Ninawe,Sales,Senior Executive,Female,24-02-2020,,68193,99.0,Wardha,Active
EMP2160,Ananya Ninawe,HR,Coordinator,Male,07-08-2021,,29971,74.3,Wardha,Active
EMP2161,Deepak Sharma,sales,Coordinator,Female,15-11-2019,,35953,82.8,Wardha,Active
EMP2162,Sneha Yadav,Marketing,Associate,Female,25-04-2020,,69543,91.2,Hyderabad,Active
EMP2163,Priya Nair,sales,Analyst,Female,13-12-2024,,46036,91.3,Chennai,Active
EMP2164,Vikas Shinde,Operations,Manager,Female,23-10-2021,,75070,75.3,Hyderabad,Active
EMP2165,Deepak Shinde,sales,Associate,Female,04-10-2023,,43032,75.4,Mumbai,Active
EMP2166,Ananya Shinde,sales,Coordinator,Female,24-11-2024,,18735,79.9,Hyderabad,Active
EMP2167,Swati Kulkarni,Marketing,Manager,Female,23-02-2019,,54038,81.9,Bengaluru,Exited
EMP2168,Aadhya Verma,Admin,Associate,Male,05-05-2019,12-03-2021,77569,84.2,Indore,Exited
EMP2169,Kiran Singh,HR,Manager,Male,22-02-2023,,38079,96.1,Nagpur,Active
EMP2169,Aditya Pawar,hr,Executive,Female,18-08-2019,19-11-2019,59187,99.5,Delhi,Exited
EMP2171,Nikhil Bhosale,HR,Coordinator,Male,24-09-2022,15-04-2023,66005,98.2,Chennai,Exited
EMP2172,Kavya Verma,hr,Executive,Male,01-03-2021,,52948,83.3,Bengaluru,Active
EMP2173,Siddharth Deshmukh,Marketing,Senior Executive,Female,04-08-2023,,18422,86.8,Pune,Active
EMP2174,Sneha Shinde,Admin,Analyst,Male,19-12-2019,,29870,75.6,Mumbai,Exited
EMP2175,Bhavna Ninawe,HR,Senior Executive,Male,09-06-2021,24-12-2023,50339,92.4,Nagpur,Exited
EMP2176,Priya Verma,IT,Analyst,Female,21-03-2022,,54564,82.4,Delhi,Active
EMP2177,Aadhya Deshmukh,Human Resource,Associate,Female,23-04-2022,17-02-2023,30112,87.4,Hyderabad,Exited
EMP2178,Bhavna Nair,Operations,Analyst,Male,29-11-2020,,68551,99.8,Chennai,Active
EMP2179,Pooja Yadav,Finance,Senior Executive,Male,02-11-2022,,45619,84.0,Mumbai,Exited
EMP2180,Swati Singh,Marketing,Senior Executive,Female,02-02-2021,,60335,89.7,Mumbai,Exited
EMP2181,Sneha Singh,sales,Associate,Female,02-02-2019,,73234,80.1,Pune,Active
EMP2182,Sai Mishra,Sales,Associate,Female,28-10-2020,06-01-2023,20850,87.8,Chennai,Exited
EMP2183,Shreya Patil,Operations,Associate,Female,24-09-2021,01-07-2023,62286,79.0,Delhi,Exited
EMP2184,Bhavna Nair,hr,Coordinator,Male,21-09-2023,03-06-2025,70527,74.9,Nagpur,Exited
EMP2185,Swati Yadav,Admin,Analyst,Female,16-11-2024,,36290,93.7,Mumbai,Active
EMP2186,Aditya Yadav,Human Resource,Manager,Male,18-11-2022,02-04-2024,18110,76.0,Nagpur,Exited
EMP2187,Priya Yadav,hr,Associate,Male,26-01-2021,,44649,91.7,Nagpur,Active
EMP2188,Akash Mehta,sales,Associate,Female,21-01-2019,,31095,91.0,Wardha,Exited
EMP2189,Akash Patil,Operations,Analyst,Female,21-09-2021,,68800,92.9,Nagpur,Active
EMP2190,Neha Jain,Sales,Manager,Male,06-10-2023,25-10-2024,82003,76.7,Nagpur,Exited
EMP2191,Bhavna Joshi,sales,Executive,Male,23-01-2023,23-02-2023,70190,74.1,Delhi,Exited
EMP2192,Vivaan Deshmukh,Sales,Associate,Male,19-11-2023,,62510,82.8,Bengaluru,Active
EMP2193,Priya Patil,Operations,Analyst,Female,23-05-2019,26-08-2020,41529,90.5,Pune,Exited
EMP2194,Isha Patel,sales,Senior Executive,Male,20-02-2020,02-04-2020,39087,87.2,Chennai,Exited
EMP2195,Akash Shinde,HR,Associate,Female,14-06-2024,07-09-2024,57708,92.3,Pune,Exited
EMP2196,Siddharth Shinde,Marketing,Executive,Male,08-03-2023,18-08-2025,65823,99.4,Indore,Exited
EMP2197,Bhavna Patil,hr,Manager,Female,07-09-2020,,62186,75.9,Wardha,Active
EMP2198,Kavya Verma,Operations,Associate,Female,27-02-2022,,33931,81.0,Hyderabad,Active
EMP2199,Aadhya Pawar,sales,Analyst,Female,28-04-2022,,53027,80.7,Mumbai,Active
EMP2200, Isha Jain ,Sales,Manager,Male,26-05-2019,,,85.9,Chennai,Active
EMP2201,Diya Ninawe,hr,Manager,Male,31-12-2024,,34522,89.0,Chennai,Active
EMP2202,Ritika Kulkarni,sales,Executive,Male,20-02-2024,,78085,79.8,Mumbai,Active
EMP2203,Arjun Bhosale,hr,Manager,Female,14-04-2023,,62272,82.7,Mumbai,Active
EMP2204,Sai Kulkarni,hr,Coordinator,Female,11-11-2023,,43119,99.8,Indore,Active
EMP2205,Vikas Joshi,HR,Senior Executive,Male,13-03-2023,,75271,78.3,Mumbai,Exited
EMP2206,Siddharth Patil,Human Resource,Executive,Female,13-03-2022,,45149,89.7,Bengaluru,Exited
EMP2207,Aadhya Shinde,Admin,Analyst,Male,27-07-2022,,47009,91.3,Delhi,Active
EMP2208,Aditya Bhosale,Sales,Associate,Male,01-03-2024,02-03-2025,68992,80.3,Hyderabad,Exited
EMP2209,Pooja Shinde,Human Resource,Manager,Female,07-03-2024,,40283,77.7,Mumbai,Exited
EMP2210,Akash Choudhary,hr,Senior Executive,Female,15-06-2024,,66390,92.5,Wardha,Exited
EMP2211,Akash Shinde,HR,Coordinator,Female,30-09-2020,,64088,82.5,Mumbai,Active
EMP2212,Bhavna Yadav,Marketing,Coordinator,Male,03-07-2024,,67189,81.4,Pune,Active
EMP2213,Vihaan Patil,Finance,Analyst,Male,15-05-2021,,55925,93.0,Chennai,Active
EMP2214,Vikas Pawar,sales,Senior Executive,Male,10-06-2021,21-04-2022,59864,89.9,Hyderabad,Exited
EMP2214,Amit Mehta,Marketing,Associate,Female,26-05-2023,,70948,78.6,Wardha,Active
EMP2216,Sai Ninawe,IT,Associate,Male,27-03-2022,,61785,90.5,Pune,Active
EMP2217,Neha Choudhary,IT,Coordinator,Male,10-09-2023,,21806,74.2,Indore,Exited
EMP2218,Aditya Bhosale,Admin,Coordinator,Male,02-08-2023,,60601,75.0,Wardha,Active
EMP2219,Akash Patel,sales,Analyst,Female,04-04-2019,04-10-2021,43301,81.1,Delhi,Exited
EMP2220,Sai Reddy,Finance,Executive,Male,14-08-2022,,56401,76.2,Wardha,Active
EMP2221,Isha Joshi,Admin,Associate,Male,23-12-2023,,41183,94.1,Hyderabad,Active
EMP2222,Deepak Ninawe,Finance,Manager,Male,08-03-2024,,18902,90.5,Chennai,Active
EMP2223,Deepak Nair,Operations,Senior Executive,Male,28-04-2023,,72668,91.5,Indore,Active
EMP2224,Sakshi Sharma,Operations,Associate,Male,23-05-2024,,56399,80.9,Indore,Active
EMP2225,Nikhil Shinde,IT,Senior Executive,Male,23-05-2020,,37134,91.7,Hyderabad,Active
EMP2226,Kavya Jain,Human Resource,Senior Executive,Male,22-09-2021,,30730,83.7,Wardha,Exited
EMP2227,Bhavna Joshi,Sales,Manager,Female,03-11-2022,06-11-2023,77031,87.0,Mumbai,Exited
EMP2228,Bhavna Gupta,Human Resource,Coordinator,Female,07-11-2024,,66608,91.4,Bengaluru,Exited
EMP2229,Sakshi Ninawe,Admin,Analyst,Male,02-06-2022,21-05-2024,56650,74.4,Bengaluru,Exited
EMP2230,Deepak Patil,Sales,Coordinator,Female,22-07-2021,,45742,74.5,Mumbai,Active
EMP2231,Aadhya Mishra,Marketing,Senior Executive,Male,17-10-2024,26-05-2027,40335,87.6,Indore,Exited
EMP2232,Sneha Nair,sales,Analyst,Female,29-03-2023,05-10-2025,81183,96.9,Mumbai,Exited
EMP2233,Akash Patel,sales,Senior Executive,Male,09-07-2021,,37672,89.5,Hyderabad,Exited
EMP2234,Rahul Shinde,Admin,Senior Executive,Male,19-02-2019,,44546,82.0,Pune,Active
EMP2235,Sneha Nair,hr,Associate,Male,16-01-2022,,25336,77.3,Nagpur,Active
EMP2236,Sakshi Joshi,Finance,Coordinator,Female,12-02-2024,,23273,86.6,Pune,Active
EMP2237,Shreya Deshmukh,hr,Analyst,Female,26-06-2020,,47830,83.9,Indore,Exited
EMP2238,Ritika Verma,sales,Executive,Female,27-10-2019,,80691,72.5,Delhi,Active
EMP2239,Vihaan Mehta,Admin,Coordinator,Female,30-05-2021,,19258,95.8,Pune,Exited
EMP2240,Shreya Shinde,Finance,Associate,Female,12-02-2024,,50997,84.8,Nagpur,Active
EMP2241,Sneha Nair,Operations,Coordinator,Male,07-10-2024,08-09-2025,52629,80.2,Indore,Exited
EMP2242,Amit Yadav,Operations,Executive,Female,01-04-2020,,81908,96.8,Indore,Active
EMP2243,Rahul Reddy,Human Resource,Manager,Female,02-01-2021,,74625,72.8,Wardha,Active
EMP2244,Sneha Mehta,Human Resource,Analyst,Female,03-03-2021,,48382,85.1,Hyderabad,Active
EMP2245,Bhavna Nair,Operations,Senior Executive,Male,26-02-2020,28-10-2020,38263,75.8,Chennai,Exited
EMP2246,Kiran Ninawe,Human Resource,Manager,Female,05-10-2020,04-03-2022,72645,76.9,Bengaluru,Exited
EMP2247,Rahul Yadav,sales,Associate,Female,16-08-2020,12-09-2021,59333,82.8,Chennai,Exited
EMP2248,Bhavna Pawar,HR,Senior Executive,Male,14-07-2023,,71580,99.2,Bengaluru,Active
EMP2249,Aarav Deshmukh,Finance,Associate,Female,14-11-2021,07-01-2022,60184,79.8,Indore,Exited
EMP2250,Shreya Deshmukh,Finance,Analyst,Male,22-08-2024,08-01-2025,,79.8,Wardha,Exited
EMP2251,Shreya Choudhary,Operations,Analyst,Female,08-07-2019,22-02-2022,81837,99.6,Chennai,Exited
EMP2252,Vivaan Singh,HR,Executive,Female,04-11-2022,25-02-2024,55255,74.0,Pune,Exited
EMP2253,Sneha Pawar,Human Resource,Associate,Male,08-09-2020,06-05-2022,29535,79.8,Indore,Exited
EMP2254,Bhavna Kulkarni,Marketing,Manager,Female,15-12-2024,06-06-2025,26913,98.7,Hyderabad,Exited
EMP2255,Ritika Shinde,Finance,Senior Executive,Male,24-01-2021,09-06-2022,65474,90.3,Bengaluru,Exited
EMP2256,Aadhya Bhosale,HR,Associate,Female,28-07-2020,,71841,94.2,Mumbai,Active
EMP2257,Manoj Nair,HR,Executive,Female,29-09-2024,,75305,93.7,Wardha,Exited
EMP2258,Priya Choudhary,sales,Coordinator,Male,02-10-2019,,30077,86.0,Indore,Active
EMP2259,Deepak Patel,Admin,Manager,Female,02-04-2024,,27579,94.5,Wardha,Active
EMP2259, Isha Gupta ,sales,Associate,Female,27-10-2019,,62539,96.7,Chennai,Active
EMP2261,Rohan Yadav,HR,Analyst,Female,17-05-2023,,19119,82.8,Bengaluru,Active
EMP2262,Deepak Joshi,Admin,Manager,Male,30-08-2022,22-04-2023,64484,75.7,Nagpur,Exited
EMP2263,Ananya Yadav,Human Resource,Analyst,Female,18-02-2020,,23171,98.6,Hyderabad,Active
EMP2264,Deepak Jain,Finance,Analyst,Female,05-05-2021,,57705,99.7,Delhi,Active
EMP2265,Swati Deshmukh,sales,Executive,Female,22-04-2019,,75624,70.8,Delhi,Active
EMP2266,Neha Verma,Operations,Coordinator,Male,02-12-2023,,67873,72.8,Nagpur,Exited
EMP2267,Amit Choudhary,Marketing,Executive,Female,13-05-2020,,45477,92.2,Hyderabad,Active
EMP2268,Shreya Jain,IT,Coordinator,Female,21-02-2021,,29900,84.3,Indore,Active
EMP2269,Vihaan Shinde,HR,Senior Executive,Female,30-01-2019,13-04-2020,31115,98.4,Pune,Exited
EMP2270,Kavya Yadav,Finance,Manager,Female,12-12-2019,27-01-2020,54007,71.4,Delhi,Exited
EMP2271,Sai Choudhary,HR,Manager,Female,08-06-2020,,36378,92.9,Mumbai,Active
EMP2272,Siddharth Deshmukh,Sales,Analyst,Male,03-03-2023,04-06-2024,40599,92.3,Nagpur,Exited
EMP2273,Pooja Singh,Human Resource,Manager,Female,03-05-2019,,70907,97.3,Bengaluru,Exited
EMP2274,Siddharth Jain,HR,Executive,Male,16-04-2019,,79669,97.4,Mumbai,Exited
EMP2275,Vikas Patil,Admin,Executive,Male,21-11-2024,,38731,80.5,Delhi,Active
EMP2276,Aditya Pawar,hr,Analyst,Male,05-04-2020,04-07-2021,75726,79.3,Wardha,Exited
EMP2277,Ritika Kulkarni,Human Resource,Associate,Female,15-08-2022,29-07-2024,30635,92.5,Delhi,Exited
EMP2278,Arjun Joshi,Marketing,Manager,Male,15-06-2020,,47563,92.3,Chennai,Active
EMP2279,Priya Bhosale,hr,Analyst,Female,20-10-2021,,50855,79.9,Wardha,Active
EMP2280,Akash Choudhary,Marketing,Associate,Female,18-10-2024,31-03-2025,60984,89.8,Mumbai,Exited
EMP2281,Shreya Patil,HR,Analyst,Male,21-03-2021,,19877,95.1,Delhi,Active
EMP2282,Sai Patil,sales,Manager,Female,17-02-2019,05-03-2020,42608,83.6,Delhi,Exited
EMP2283,Isha Bhosale,Sales,Manager,Female,07-12-2023,,54609,80.1,Nagpur,Active
EMP2284,Aadhya Jain,Operations,Coordinator,Female,13-02-2024,,62875,71.9,Hyderabad,Active
EMP2285,Kavya Sharma,Marketing,Associate,Male,01-06-2020,,47769,73.6,Bengaluru,Active
EMP2286,Arjun Mishra,Sales,Coordinator,Male,28-01-2024,16-10-2026,28874,81.9,Indore,Exited
EMP2287,Ananya Gupta,Finance,Coordinator,Male,10-03-2019,,64391,86.9,Indore,Active
EMP2288,Amit Verma,Marketing,Senior Executive,Male,25-01-2023,,39856,73.0,Nagpur,Active
EMP2289,Nikhil Bhosale,Finance,Associate,Female,14-09-2020,26-07-2021,24411,81.7,Indore,Exited
EMP2290,Kavya Reddy,Operations,Executive,Male,11-08-2022,,57320,77.5,Indore,Active
EMP2291,Akash Yadav,Finance,Analyst,Male,01-10-2019,,71788,84.4,Nagpur,Active
EMP2292,Bhavna Joshi,IT,Senior Executive,Male,15-10-2020,31-05-2021,50580,76.8,Bengaluru,Exited
EMP2293,Arjun Patil,hr,Analyst,Female,13-09-2020,,76114,92.8,Mumbai,Active
EMP2294,Nikhil Singh,Marketing,Analyst,Female,28-06-2022,,79749,79.0,Pune,Active
EMP2295,Vikas Bhosale,Operations,Senior Executive,Male,21-09-2020,,62744,81.4,Bengaluru,Active
EMP2296,Vihaan Shinde,IT,Executive,Female,20-11-2020,07-08-2021,31506,77.2,Wardha,Exited
EMP2297,Manoj Pawar,IT,Manager,Female,21-08-2019,,54726,97.1,Indore,Active
EMP2298,Sneha Pawar,Sales,Executive,Female,31-12-2022,,19694,77.3,Wardha,Active
EMP2299,Diya Choudhary,IT,Coordinator,Female,24-12-2021,,81945,88.2,Chennai,Active
EMP2300,Vivaan Bhosale,hr,Analyst,Female,08-02-2020,,,87.4,Chennai,Active
EMP2301,Manoj Patil,HR,Associate,Female,23-11-2022,01-08-2024,22885,90.1,Mumbai,Exited
EMP2302,Ananya Choudhary,Human Resource,Executive,Female,09-04-2019,,72020,95.5,Bengaluru,Exited
EMP2303,Pooja Mishra,sales,Associate,Female,15-10-2021,01-01-2022,60534,93.1,Nagpur,Exited
EMP2304,Ananya Mehta,Marketing,Associate,Male,11-08-2022,17-11-2024,40551,80.0,Indore,Exited
EMP2304,Shreya Joshi,sales,Manager,Female,06-06-2022,,29853,79.4,Wardha,Active
EMP2306,Nikhil Ninawe,IT,Senior Executive,Female,08-04-2021,17-09-2022,63953,96.9,Nagpur,Exited
EMP2307,Sai Jain,HR,Coordinator,Female,01-04-2020,,58701,92.7,Indore,Active
EMP2308,Sai Patil,Admin,Executive,Female,08-11-2019,,30237,95.6,Nagpur,Active
EMP2309,Sakshi Jain,Marketing,Executive,Female,20-12-2022,,68494,88.4,Pune,Exited
EMP2310,Sneha Joshi,Operations,Manager,Female,17-06-2019,,38317,70.8,Delhi,Active
EMP2311,Manoj Joshi,Finance,Executive,Female,14-07-2021,22-03-2022,37054,77.3,Mumbai,Exited
EMP2312,Deepak Bhosale,Operations,Associate,Male,03-12-2023,05-08-2025,43197,95.4,Chennai,Exited
EMP2313,Nikhil Choudhary,IT,Senior Executive,Female,07-12-2021,02-10-2022,74533,97.0,Delhi,Exited
EMP2314,Sneha Mehta,sales,Manager,Male,12-11-2019,,60160,93.9,Nagpur,Active
